Train data for UserID: ec5f1a3c-3f8f-4340-b366-65d7793a41b2,,,,,,,,,
Average Linear Acceleration,Average Angular Velocity,Mid Stroke Area Covered,Angle Between Start And EndVectors,Direct End To End Distance,EndPoint x,Start Point x,Scaled Duration,Start Point y,End Point y
0.69549775,0.07354507,1.15E-04,0.001948732,0.11159613,0.6404174,0.7220049,0.0285,0.6918879,0.76802707
0.63689435,0.09283958,1.29E-04,0.002023052,0.11584743,0.65275776,0.7359923,0.037,0.67698985,0.75756675
0.6182705,0.07793534,5.43E-04,0.003265604,0.18683252,0.6087007,0.7456616,0.036,0.6663248,0.79339993
0.5984949,0.03486031,2.32E-04,0.002457048,0.14066224,0.6169696,0.7212912,0.0698,0.69263196,0.786987
0.60047656,0.03416698,1.13E-04,0.001933825,0.11074334,0.6290175,0.7111191,0.0623,0.70307153,0.77739114
0.5948352,0.04132857,2.02E-04,0.002345096,0.13426305,0.6244403,0.7234447,0.0485,0.69038236,0.7810725
0.5909461,0.03816445,1.72E-04,0.00222335,0.12730244,0.6346522,0.7276892,0.0475,0.685907,0.7727979
0.602667,0.037218686,1.99E-04,0.002334819,0.13367555,0.63210154,0.72980565,0.0412,0.6836547,0.77488554
0.61893386,0.03714482,1.61E-04,0.002177894,0.124703184,0.65567106,0.7445465,0.0443,0.66757065,0.75504667
0.6346082,0.040574286,5.87E-05,0.001556369,0.08914382,0.6666455,0.73037624,0.0274,0.683045,0.7453749
1.0626775,0.39825314,1.01E-04,0.001865361,0.106826425,0.6714272,0.74664897,0.0327,0.66521823,0.7410705
0.6560426,0.31624898,0.001086771,0.004127972,0.23596446,0.59249735,0.76476127,0.0349,0.64431375,0.8055724
0.615923,0.17022006,2.65E-04,0.002574148,0.14735416,0.64313555,0.7486834,0.0295,0.66292775,0.7657524
0.58015805,0.040342372,5.36E-04,0.003248973,0.18588375,0.738912,0.60143954,0.1331,0.7989183,0.67380196
0.58739,0.0705245,2.69E-04,0.002583912,0.14791211,0.73246443,0.62402844,0.0348,0.78140163,0.68080527
0.6067664,0.072337665,1.16E-04,0.001958533,0.11215679,0.7116547,0.6285093,0.0275,0.7778021,0.7025294
0.60575277,0.059196454,1.56E-04,0.002153623,0.12331522,0.7208981,0.630117,0.0294,0.7765002,0.6930411
0.5834536,0.034078483,9.72E-05,0.001848447,0.10585873,0.7418894,0.66685146,0.0252,0.7451907,0.6705223
0.58066,0.029351406,7.12E-05,0.001665197,0.09537257,0.7079747,0.6374757,0.0233,0.77047044,0.70623785
0.56794924,0.037325423,3.71E-05,0.00134291,0.076924115,0.67041135,0.61139315,0.0295,0.791327,0.7419897
0.6351842,0.07392366,4.82E-04,0.00316845,0.18128964,0.7500632,0.6183322,0.0231,0.78591686,0.66136616
0.5780998,0.06317346,5.29E-05,0.001510846,0.08653807,0.69215816,0.6271664,0.0263,0.7788853,0.72174585
0.58909124,0.059348132,9.06E-05,0.001799294,0.103046305,0.68649447,0.60802066,0.0284,0.79392123,0.727135
0.6248322,0.06972506,6.44E-05,0.001609663,0.092194214,0.6867775,0.61691695,0.0274,0.78702825,0.72686774
0.58807606,0.06371375,5.95E-05,0.001561813,0.089455456,0.6863526,0.61861336,0.0433,0.78569555,0.72726893
0.6018207,0.04892256,6.61E-04,0.003485036,0.19934627,0.77063406,0.6289156,0.0506,0.77747357,0.6372779
0.563328,0.04678263,1.54E-04,0.002144169,0.1227746,0.7223784,0.6321957,0.0378,0.77480876,0.691498
0.54754865,0.044146053,5.73E-04,0.003325689,0.19025983,0.7783584,0.64536333,0.0379,0.7638757,0.6278202
0.5626613,0.055043317,4.66E-04,0.003104232,0.17762502,0.7829432,0.6605294,0.0347,0.75080025,0.6220932
0.55527335,0.035797555,6.27E-04,0.003426085,0.1959852,0.7827099,0.64628637,0.0337,0.76309496,0.6223867
0.5254587,0.05367556,3.32E-04,0.002776863,0.15893476,0.77695787,0.66740346,0.0273,0.7446964,0.6295526
0.56787753,0.05459368,1.64E-04,0.00219983,0.12595755,0.753644,0.6650402,0.0241,0.7468076,0.6572829
0.57483655,0.07265076,1.91E-04,0.002316967,0.13265498,0.734275,0.63795954,0.0211,0.7700699,0.67885214
0.5499332,0.056469128,1.37E-04,0.002070167,0.118542306,0.722317,0.6354067,0.0263,0.7721777,0.6915621
0.5390589,0.04716949,2.01E-04,0.002349614,0.13452129,0.7488961,0.6531764,0.0274,0.7572058,0.6626874
0.524562,0.03005372,0.001276887,0.004340391,0.24804573,0.8005298,0.6283984,0.1266,0.7778917,0.599293
0.49279085,0.030958382,0.001826733,0.004892087,0.27937925,0.8255809,0.637258,0.0866,0.7706505,0.5642837
0.49073264,0.087725766,3.16E-06,6.36E-04,0.036427997,0.6462846,0.67364925,0.0632,0.7390512,0.76309645
0.50747174,0.082744464,2.72E-04,0.002603815,0.1490493,0.7917662,0.6921817,0.0263,0.7217233,0.6108242
0.5343915,0.11654085,9.03E-05,0.001809075,0.10360599,0.78175765,0.7130417,0.0191,0.70112157,0.6235824
0.4748347,0.038389254,5.28E-04,0.003235528,0.18511677,0.7873016,0.6601648,0.0495,0.7511208,0.6165681
0.5158836,0.055477884,4.87E-04,0.003147262,0.18008064,0.6259717,0.7556866,0.0506,0.65493345,0.7798458
0.4923392,0.03620907,8.27E-04,0.00375511,0.21473719,0.59255016,0.7508664,0.0675,0.66045415,0.8055335
0.4910003,0.03406653,4.82E-04,0.00313749,0.179523,0.61697125,0.7477409,0.0389,0.6639906,0.7869857
0.47067365,0.031999048,5.79E-04,0.003333062,0.19068031,0.6303901,0.76627666,0.0601,0.6425108,0.7762785
