Train data for UserID: b00b1169-05d0-459a-a428-70b49c607399,,,,,,,,,
Average Linear Acceleration,Average Angular Velocity,Mid Stroke Area Covered,Angle Between Start And EndVectors,Direct End To End Distance,EndPoint x,Start Point x,Scaled Duration,Start Point y,End Point y
0.60421246,0.07685304,0.001248209,0.004308268,0.2462193,0.7159425,0.52364826,0.0738,0.85193455,0.6981592
0.6037566,0.12743855,0.001021133,0.004030143,0.23039755,0.7093045,0.529152,0.1055,0.8485271,0.70490223
0.5603665,0.07709547,0.001169311,0.004214479,0.24088565,0.710913,0.5221105,0.0886,0.85287786,0.70328
0.55432713,0.08595632,0.001747058,0.004820387,0.27531087,0.73667496,0.52435064,0.0697,0.8515024,0.676247
0.5990995,0.09535722,0.001741041,0.004814187,0.27495897,0.7165389,0.49947724,0.0803,0.866327,0.69754714
0.5660317,0.081164986,9.75E-04,0.003966827,0.22679356,0.7063556,0.52868783,0.0676,0.84881634,0.7078572
0.52139807,0.058525257,0.001263125,0.004325703,0.24721065,0.7117274,0.51765656,0.0676,0.8555885,0.7024558
0.59079075,0.06643254,0.001622557,0.0047031,0.2686532,0.7175881,0.50627977,0.0655,0.8623693,0.6964677
0.73022586,0.14317629,0.00172685,0.004802059,0.27427068,0.7541035,0.547313,0.0581,0.836928,0.65675557
0.58838636,0.080217294,6.33E-04,0.003435267,0.19650872,0.68168324,0.525442,0.0484,0.8508294,0.73164743
0.57131785,0.094840094,0.001502333,0.004584066,0.26189336,0.751548,0.5544966,0.0528,0.832186,0.6596784
0.49242985,0.051556252,3.69E-04,0.00287063,0.16428964,0.5606217,0.68863964,0.078,0.72510374,0.8280721
0.47575083,0.045462824,5.40E-04,0.003259872,0.18650553,0.51088643,0.6616315,0.0697,0.7498292,0.8596482
0.52837396,0.043872938,7.69E-04,0.003665598,0.20963752,0.58387065,0.7402967,0.0875,0.6722803,0.81184673
0.55426854,0.086409114,8.26E-04,0.003753718,0.2146579,0.6765555,0.50380915,0.0855,0.863815,0.73639166
0.5742686,0.09613907,8.17E-04,0.00374121,0.2139454,0.67609584,0.50388914,0.0834,0.86376834,0.7368137
0.543638,0.073623694,5.83E-04,0.003341187,0.19114374,0.66078854,0.5059068,0.075,0.8625881,0.75057214
0.51328343,0.052216213,8.81E-04,0.003834237,0.2192441,0.6740138,0.4968309,0.095,0.8678474,0.73871875
0.5344975,0.062916696,0.001190511,0.004241771,0.24243787,0.7030573,0.5112615,0.0505,0.8594252,0.71113324
0.5208668,0.05102424,5.83E-04,0.003343137,0.19125496,0.65983385,0.5047135,0.0624,0.8632869,0.7514115
0.5328659,0.055990208,0.001357641,0.004431603,0.25323063,0.71070594,0.5112074,0.0643,0.8594574,0.7034892
0.506664,0.05241193,0.00158581,0.004666943,0.26660022,0.71517545,0.5050837,0.0676,0.86307037,0.698945
0.5102408,0.045855455,7.86E-04,0.003691708,0.21112518,0.67257726,0.50222224,0.0728,0.8647386,0.7400269
0.51756865,0.06645605,3.75E-04,0.002883933,0.16504928,0.6384777,0.5031859,0.0474,0.8641782,0.7696403
0.52097493,0.06359413,5.46E-04,0.003268729,0.18701077,0.66482574,0.5141156,0.0613,0.8577209,0.7469985
0.52459764,0.06786235,5.99E-04,0.003371945,0.19289789,0.6668763,0.51139796,0.0506,0.859344,0.7451684
0.5419181,0.057712115,5.29E-04,0.003235936,0.18514003,0.65912396,0.50919384,0.0559,0.86065185,0.7520343
0.5029217,0.059818015,5.00E-04,0.003176099,0.1817261,0.65945524,0.5125198,0.0517,0.8586754,0.75174385
0.5426684,0.06615013,7.07E-04,0.003563233,0.20380382,0.6928313,0.5322447,0.0718,0.8465906,0.72109973
0.52199125,0.054656807,5.48E-04,0.003273525,0.18728437,0.68800586,0.5406238,0.0527,0.8412645,0.72570515
0.52024055,0.05768465,7.15E-04,0.003577242,0.20460232,0.68001515,0.5165547,0.0687,0.85625416,0.73319805
0.56481606,0.116826795,6.73E-04,0.003507762,0.20064187,0.56229514,0.716058,0.0633,0.6980408,0.8269366
0.55994594,0.08584459,8.45E-05,0.001757124,0.10063327,0.13521223,0.23411039,0.0348,0.97221005,0.99081665
0.54765195,0.07269251,7.14E-04,0.003576197,0.20454274,0.71186674,0.5540752,0.0527,0.8324666,0.70231456
0.5293105,0.05393693,6.39E-04,0.003452069,0.19746672,0.67361236,0.51524764,0.0761,0.85704136,0.73908484
0.5190179,0.06876911,4.66E-04,0.003100887,0.17743416,0.67356133,0.53232855,0.0676,0.8465378,0.73913133
0.5070125,0.06230246,3.73E-04,0.002880401,0.16484763,0.6549782,0.5219359,0.0611,0.8529847,0.7556478
0.47821638,0.03654319,2.07E-04,0.002363777,0.13533096,0.6375248,0.5276628,0.0676,0.8494539,0.77042985
0.4925551,0.045583278,2.82E-04,0.002624888,0.1502533,0.6438478,0.52193815,0.0486,0.85298336,0.7651535
0.49402952,0.03809965,3.97E-04,0.002940444,0.16827586,0.65580773,0.5199368,0.0528,0.8542047,0.754928
0.49272695,0.0759853,2.68E-04,0.002577443,0.14754245,0.6402681,0.52027303,0.0612,0.854,0.7681515
0.5055359,0.07679454,1.78E-04,0.002247979,0.1287107,0.63030344,0.52536523,0.0538,0.8508768,0.7763488
0.51507765,0.070082,2.40E-04,0.002485344,0.14227946,0.64745796,0.532748,0.074,0.84627396,0.7621012
0.5399129,0.06043899,2.54E-04,0.002531562,0.14492069,0.6385281,0.52058536,0.0516,0.85380965,0.76959854
0.47154853,0.035015646,3.02E-04,0.002684068,0.1536343,0.6523755,0.5285816,0.0729,0.8488825,0.7578959
0.50345206,0.05952402,2.60E-04,0.002551002,0.14603157,0.6394718,0.5206819,0.058,0.85375077,0.7688145
0.48547596,0.036551706,3.75E-04,0.002883568,0.16502844,0.6520404,0.5184662,0.0591,0.8550981,0.75818425
0.8868104,0.2653451,4.77E-04,0.00312863,0.17901736,0.6399593,0.49269843,0.0453,0.8702001,0.76840883
