Users, Average Linear Acceleration,Average Angular Velocity,Mid Stroke Area Covered,Angle Between Start And EndVectors,Direct End To End Distance,EndPoint x,Start Point x,Scaled Duration,Start Point y,End Point y
User 2,0.5005652,0.05828212,5.34E-04,0.003246436,0.18573906,0.75795877,0.62424994,0.0463,0.78122467,0.65230244
User 2,0.48321924,0.05857386,1.65E-04,0.002200953,0.12602176,0.7318669,0.6403488,0.0251,0.7680843,0.6814476
User 2,0.5202027,0.059635676,2.59E-04,0.002555818,0.14630677,0.7434971,0.6379607,0.0261,0.77006894,0.66873914
User 2,0.47908014,0.054101855,2.80E-04,0.002617787,0.14984761,0.72847915,0.6179331,0.0347,0.7862307,0.685068
User 2,0.46655777,0.034116853,3.32E-04,0.002776177,0.15889561,0.72843736,0.6107244,0.0452,0.79184324,0.6851124
User 2,0.44090816,0.041417614,1.84E-04,0.00228161,0.13063356,0.7504524,0.65789455,0.0306,0.75311005,0.6609245
User 2,0.48477605,0.04772114,3.52E-04,0.002831171,0.16203633,0.7496592,0.6329307,0.0315,0.7742084,0.6618241
User 2,0.46692395,0.042531013,3.69E-04,0.002882921,0.1649915,0.7460791,0.62643784,0.0336,0.7794714,0.6658573
User 2,0.4726474,0.030708836,2.25E-04,0.002434722,0.13938619,0.6760686,0.5670457,0.0421,0.82368636,0.7368387
User 2,0.46935412,0.038604997,4.94E-04,0.003161673,0.18090294,0.6907682,0.54919475,0.0569,0.8356944,0.7230763
User 2,0.45627305,0.03287145,7.19E-05,0.001663157,0.095255814,0.6436878,0.56795204,0.0517,0.82306165,0.76528823
User 2,0.47122353,0.060135156,1.63E-04,0.002183246,0.12500922,0.62737125,0.5253123,0.0664,0.85090953,0.7787203
User 3,0.49062318,0.024215465,3.24E-04,0.00274719,0.15723994,0.63276124,0.50355756,0.1848,0.8639617,0.77434695
User 3,0.5020816,0.03441587,4.98E-04,0.003214252,0.18390292,0.6859053,0.541049,0.1287,0.8409911,0.7276908
User 3,0.51969093,0.052649617,0.001071027,0.004115491,0.23525433,0.71759796,0.53503317,0.0211,0.84483105,0.69645756
User 3,0.56615204,0.059793938,0.00131334,0.004402732,0.25158966,0.7438326,0.5534731,0.0243,0.832867,0.66836596
User 3,0.5148046,0.05242138,9.04E-04,0.003886783,0.22223637,0.7255881,0.55568975,0.0263,0.8313897,0.68812925
User 3,0.5205125,0.06297515,5.95E-04,0.003381784,0.19345899,0.7308916,0.5857989,0.0221,0.81045645,0.68249357
User 3,0.50887316,0.07041079,8.59E-04,0.003822215,0.2185594,0.72436464,0.5572877,0.02,0.83031946,0.68941706
User 3,0.48769644,0.04070778,2.76E-04,0.002613282,0.14959018,0.7272324,0.6167059,0.0262,0.78719366,0.6863913
User 3,0.49955025,0.022051847,9.21E-04,0.003893583,0.22262357,0.7788164,0.6207436,0.2239,0.7840137,0.627252
User 3,0.5444928,0.04398799,4.92E-04,0.003164882,0.18108602,0.75722057,0.62701297,0.0242,0.77900887,0.65315926
User 3,0.47772595,0.040880274,9.41E-04,0.003935844,0.2250297,0.767388,0.60458934,0.0274,0.79653734,0.641183
User 3,0.5512513,0.050125413,0.00156528,0.00465928,0.26616508,0.7897664,0.5999759,0.0252,0.8000181,0.61340773
User 3,0.5079578,0.060227457,0.001456552,0.004545676,0.25971255,0.7896969,0.6050803,0.0295,0.79616445,0.6134972
User 3,0.5650941,0.059195578,0.001209413,0.004272092,0.24416226,0.7784704,0.60315627,0.0275,0.79762304,0.6276813
User 3,0.48138466,0.016509155,2.54E-04,0.002529235,0.14478773,0.48465025,0.60588497,0.4037,0.79555225,0.874708
User 3,0.4704034,0.014583241,9.97E-04,0.003996309,0.22847177,0.54417324,0.7203973,0.1458,0.6935616,0.83897287
User 3,0.45436442,0.01557815,3.70E-04,0.002871126,0.16431797,0.5419752,0.6722835,0.0802,0.7402938,0.8403945
User 3,0.437311,0.018499324,3.91E-04,0.002924412,0.16736051,0.55128425,0.6827057,0.0888,0.73069346,0.8343175
User 3,0.43974915,0.031382907,8.93E-04,0.003852304,0.22027299,0.55995464,0.72776115,0.0708,0.6858307,0.8285233
User 3,0.4838548,0.036702834,0.001125937,0.004163324,0.23797573,0.79474586,0.62883025,0.0697,0.77754265,0.60694236
User 3,0.48529914,0.041899014,9.76E-04,0.003971349,0.227051,0.7957812,0.6386595,0.04,0.7694895,0.60558426
User 3,0.4404613,0.040129878,6.37E-05,0.00161682,0.09260383,0.5512166,0.6260354,0.0759,0.77979463,0.83436215
User 3,0.46015817,0.05644053,7.87E-04,0.003698638,0.21152003,0.79884225,0.65444756,0.0295,0.7561074,0.60154057
User 3,0.478483,0.04320249,0.001954312,0.005006471,0.2858672,0.8088482,0.60942966,0.0444,0.7928402,0.5880175
User 3,0.47410622,0.05376485,0.002582653,0.005495226,0.31355438,0.83208674,0.61942196,0.0444,0.78505826,0.55464554
User 3,0.47078374,0.038287655,0.001495816,0.004578345,0.26156837,0.8224321,0.6467789,0.0464,0.76267755,0.56886333
User 3,0.4672003,0.03740636,0.001201166,0.004254261,0.24314822,0.8060231,0.63934857,0.0474,0.768917,0.5918841
User 3,0.45913535,0.035925694,0.001564092,0.004648308,0.26554203,0.8245891,0.6466214,0.0431,0.76281106,0.5657322
User 3,0.46184698,0.032196086,0.001353435,0.004429538,0.25311327,0.8102605,0.63715595,0.0475,0.7707349,0.58606994
User 3,0.4730451,0.03157793,0.001029515,0.004043768,0.23117293,0.78644377,0.62359995,0.0497,0.78174365,0.6176619
User 3,0.45913285,0.021324579,3.88E-04,0.002917072,0.16694143,0.7352082,0.6121984,0.0845,0.7907042,0.6778413
User 3,0.48080626,0.032748483,6.95E-04,0.003545746,0.20280708,0.7716177,0.62741125,0.0432,0.77868813,0.6360866
User 3,0.4686942,0.028345954,5.19E-04,0.003216902,0.1840541,0.7598409,0.6278233,0.0464,0.7783559,0.65010905
User 3,0.47518426,0.03087795,0.00121207,0.004268104,0.24393545,0.7726487,0.59595835,0.0454,0.80301535,0.6348338
User 3,0.46752408,0.03319197,7.74E-04,0.003674376,0.21013765,0.7824856,0.63508725,0.0401,0.7724404,0.6226687
User 3,0.45703968,0.03549597,7.33E-04,0.00361111,0.20653248,0.78007513,0.6349042,0.0307,0.7725909,0.6256859
User 3,0.4830746,0.030413061,9.50E-04,0.003936919,0.22509092,0.7989637,0.6442187,0.0379,0.7648414,0.6013792
User 3,0.49221623,0.016384492,3.46E-05,0.001279281,0.07328098,0.5546009,0.61404914,0.4173,0.7892678,0.8321165
User 3,0.47409493,0.021141896,0.001596287,0.004677207,0.26718304,0.5435272,0.7463878,0.0613,0.66551125,0.8393915
User 3,0.45293105,0.016557211,6.17E-04,0.003405896,0.194834,0.5374669,0.6907848,0.0528,0.7230604,0.84328485
User 3,0.45168203,0.017379902,0.001125759,0.004161492,0.23787153,0.57582647,0.7526322,0.1024,0.6584412,0.81757194
User 3,0.43910822,0.01327895,4.82E-04,0.003136073,0.17944211,0.5878844,0.722993,0.097,0.6908554,0.80894494
User 3,0.44442874,0.014841677,3.77E-04,0.00288832,0.16529977,0.6106766,0.73278326,0.0845,0.6804621,0.79188013
User 3,0.4518107,0.021952208,5.61E-04,0.003299369,0.18875857,0.59905124,0.7388455,0.0667,0.6738748,0.80071074
User 3,0.44821864,0.019709738,0.001120513,0.004155647,0.23753896,0.56804615,0.7461302,0.0676,0.6658,0.82299674
User 3,0.46437535,0.019521805,0.001081106,0.004106734,0.23475607,0.57060206,0.74633425,0.0739,0.66557133,0.8212267
User 3,0.44542068,0.031349726,1.57E-05,0.0010028,0.057448287,0.6930267,0.7332812,0.0465,0.6799255,0.72091186
User 3,0.47728777,0.023543805,5.32E-04,0.003240135,0.18537956,0.7737061,0.643471,0.1087,0.7654705,0.63354474
User 3,0.47937244,0.03002382,8.55E-04,0.003797229,0.21713634,0.79014564,0.63921833,0.0569,0.7690253,0.61291915
User 3,0.48159853,0.029650459,0.001056218,0.004075501,0.23297882,0.81803477,0.6627438,0.0484,0.7488462,0.5751687
User 3,0.482082,0.028433984,9.05E-04,0.003871041,0.22134,0.8061823,0.6562792,0.0495,0.75451815,0.5916672
User 3,0.49330354,0.031245492,0.00114225,0.004184828,0.23919903,0.7977589,0.63174033,0.0495,0.77518004,0.6029766
User 3,0.47231528,0.022071322,3.47E-04,0.002812515,0.16097091,0.79373,0.68585044,0.0442,0.7277425,0.60827017
User 3,0.45469853,0.028148687,6.01E-04,0.003377069,0.1931901,0.79371417,0.6619363,0.0422,0.7495601,0.6082909
User 3,0.4534522,0.034301218,0.001160785,0.004207193,0.24047121,0.8091465,0.645474,0.0412,0.7637822,0.58760697
User 3,0.47248542,0.041750226,7.69E-04,0.003668657,0.2098118,0.802062,0.65979147,0.039,0.75144875,0.5972408
User 3,0.44452092,0.028973948,5.85E-04,0.003346614,0.19145325,0.80837667,0.68137705,0.0474,0.7319326,0.58866554
User 3,0.4143401,0.037574407,8.99E-04,0.00386482,0.22098571,0.8122274,0.66427433,0.0411,0.74748886,0.5833409
User 3,0.44867662,0.035594035,9.51E-04,0.003938831,0.22519982,0.8067512,0.6540717,0.0411,0.7564326,0.5908913
User 3,0.44033852,0.03360392,9.53E-04,0.003941432,0.22534788,0.80999535,0.65811825,0.0401,0.75291455,0.5864363
User 3,0.4411097,0.028877124,9.20E-04,0.003893905,0.22264192,0.81669044,0.66876626,0.0528,0.7434727,0.577076
User 3,0.47147456,0.037689254,9.81E-04,0.003978987,0.22748579,0.81237197,0.65955687,0.0453,0.7516547,0.5831396
User 3,0.42976812,0.03842541,8.91E-04,0.003854755,0.22041257,0.8108551,0.66294867,0.0464,0.74866486,0.585247
User 3,0.4458842,0.04838199,9.68E-04,0.003964793,0.22667775,0.80934805,0.6562782,0.0359,0.75451905,0.58732927
User 3,0.44110996,0.035458084,8.26E-04,0.003757197,0.21485612,0.80475867,0.6593826,0.0412,0.7518076,0.5936021
User 3,0.43553254,0.03494765,0.001718448,0.004798891,0.2740909,0.81165296,0.62256813,0.0402,0.7825656,0.58413994
User 3,0.46537974,0.015350842,1.75E-05,0.001016606,0.058239013,0.5496089,0.59731036,0.6746,0.8020102,0.8354221
User 3,0.46375912,0.01836046,0.001379557,0.004453629,0.2544824,0.5646744,0.75471056,0.1364,0.65605795,0.8253138
User 3,0.4647851,0.021496002,8.73E-04,0.003822693,0.21858667,0.5723221,0.7368229,0.0908,0.6760858,0.82002896
User 3,0.482178,0.021022812,8.13E-04,0.003732192,0.21343167,0.5923797,0.74985856,0.1193,0.6615982,0.80565894
User 3,0.4739158,0.021277905,5.01E-04,0.003175239,0.181677,0.62320524,0.7544149,0.1215,0.6563979,0.78205836
User 3,0.45937833,0.016676543,4.88E-04,0.00314953,0.18021002,0.5814483,0.71802634,0.0866,0.69601595,0.8135834
User 3,0.46162125,0.023430439,8.78E-04,0.003829753,0.21898875,0.58677584,0.7489659,0.0887,0.6626085,0.8097494
User 3,0.4619137,0.025050925,0.001297591,0.00436319,0.24934192,0.5214327,0.7163252,0.4026,0.69776654,0.8532924
User 3,0.4238011,0.01942017,0.001042675,0.004057244,0.2319399,0.53127354,0.712157,0.0697,0.7020202,0.84720033
User 3,0.43187496,0.042912647,5.57E-04,0.003292573,0.18837093,0.6000895,0.7394571,0.0601,0.67320377,0.7999329
User 3,0.4397621,0.06357868,9.01E-04,0.00386633,0.2210717,0.7255746,0.85904104,0.0538,0.5119067,0.6881435
User 3,0.50488955,0.07903403,0.001514511,0.004596436,0.26259598,0.85249275,0.68701935,0.0633,0.7266391,0.52273905
User 3,0.4967209,0.04926432,0.002071048,0.005103784,0.29138446,0.866014,0.6851062,0.0476,0.7284432,0.5000197
User 3,0.4734722,0.030269038,4.64E-04,0.003097646,0.17724921,0.8203903,0.70655006,0.0443,0.70766306,0.571804
User 3,0.48548198,0.036086924,0.001347296,0.004420872,0.2526207,0.8311141,0.6652367,0.0475,0.7466325,0.5561019
User 3,0.49821395,0.034058172,9.70E-04,0.003961693,0.22650126,0.8148394,0.6634826,0.0444,0.7481917,0.57968676
User 3,0.46958342,0.034609,9.37E-04,0.003919632,0.22410673,0.815813,0.6665381,0.0411,0.74547094,0.5783158
User 3,0.4982162,0.03643562,0.00100108,0.004005146,0.22897476,0.8138505,0.6603392,0.0412,0.7509675,0.5810743
User 3,0.476858,0.03660199,0.001138837,0.004182254,0.23905264,0.79787683,0.6320063,0.0411,0.77496326,0.6028205
User 3,0.5087156,0.046735838,0.001214452,0.004272322,0.24417533,0.81011814,0.6438869,0.0443,0.7651207,0.58626664
User 3,0.45374843,0.040223528,0.001027409,0.004040353,0.23097858,0.8049713,0.6473725,0.037,0.7621738,0.59331375
User 3,0.46576345,0.02720144,6.77E-04,0.003513319,0.20095864,0.78040427,0.63962764,0.0653,0.76868486,0.62527525
User 3,0.45862246,0.02323609,3.66E-04,0.002863,0.16385396,0.7727643,0.65874326,0.0612,0.7523678,0.6346931
User 3,0.48017555,0.026791468,2.21E-04,0.002419273,0.13850321,0.7592644,0.6620629,0.0485,0.7494483,0.6507822
User 3,0.457889,0.028838601,4.18E-04,0.002991054,0.17116514,0.7780986,0.6595788,0.0444,0.7516354,0.6281422
User 3,0.4365719,0.026939915,6.06E-04,0.003386624,0.193735,0.7983675,0.667272,0.0496,0.74481416,0.6021705
User 3,0.4628026,0.024600284,5.62E-04,0.003303743,0.18900807,0.7915701,0.66244924,0.0421,0.74910676,0.6110783
User 3,0.46154416,0.028198874,5.36E-04,0.003250107,0.18594843,0.7967822,0.6711313,0.0422,0.7413385,0.60426664
User 3,0.44833484,0.027543643,6.82E-04,0.003524697,0.20160726,0.7954103,0.6576794,0.039,0.753298,0.60607135
User 3,0.45345652,0.02380754,8.14E-04,0.003739494,0.21384762,0.7986046,0.65237653,0.04,0.757895,0.60185605
User 3,0.45133215,0.030024262,2.54E-04,0.002533562,0.145035,0.5172832,0.6356389,0.0707,0.77198654,0.8558143
User 3,0.44923502,0.02769865,3.39E-04,0.002787506,0.1595426,0.5213057,0.65038604,0.0717,0.75960386,0.85337
User 3,0.46623787,0.039377924,4.55E-04,0.003075,0.17595676,0.544028,0.6826732,0.077,0.7307238,0.8390671
User 3,0.4517654,0.019891655,5.30E-04,0.003236915,0.18519586,0.5457644,0.69092125,0.0939,0.72293,0.83793867
User 3,0.47008818,0.032031104,7.10E-04,0.003569299,0.20414957,0.5449398,0.70386434,0.0591,0.7103344,0.83847517
User 3,0.46770275,0.018626915,6.01E-04,0.003374906,0.19306672,0.5707569,0.7179099,0.0823,0.69613606,0.8211191
User 3,0.49415353,0.028958444,6.16E-04,0.003402948,0.19466588,0.5714314,0.71959823,0.0833,0.69439065,0.82064986
User 3,0.47112706,0.04016968,4.21E-05,0.001392405,0.07975779,0.6542356,0.71242684,0.039,0.7017464,0.7562908
User 3,0.48888665,0.03897215,9.34E-04,0.003911687,0.22365436,0.616201,0.77583224,0.0611,0.63093925,0.78758895
User 3,0.48029336,0.021720821,4.88E-04,0.003148568,0.18015516,0.6261393,0.7558763,0.0939,0.65471447,0.7797112
User 3,0.47561044,0.016785359,8.70E-04,0.003817572,0.21829496,0.5787496,0.74191725,0.1669,0.67049146,0.8155053
User 3,0.4658357,0.02145998,8.12E-04,0.003732042,0.21342313,0.59295803,0.7503277,0.0939,0.66106606,0.80523336
User 3,0.46114078,0.022204252,0.001153473,0.004196426,0.23985878,0.56248,0.74318606,0.0866,0.6690848,0.8268109
User 3,0.46081775,0.022600345,0.001221673,0.004277605,0.24447575,0.54540145,0.73247933,0.0771,0.68078923,0.83817494
User 3,0.4524757,0.023803916,0.002001347,0.005044225,0.28800797,0.56777984,0.778843,0.0781,0.62721896,0.8231805
User 3,0.45877096,0.02406022,8.54E-04,0.003795168,0.21701895,0.6042087,0.76188576,0.1206,0.6477114,0.79682606
User 3,0.497561,0.0357139,8.79E-04,0.003833025,0.21917506,0.77612644,0.62011033,0.0507,0.7845146,0.6305773
User 3,0.5036098,0.06715952,9.68E-04,0.003959809,0.22639404,0.7807789,0.62022626,0.0411,0.784423,0.6248075
User 3,0.5195747,0.059261482,7.30E-04,0.003603617,0.20610549,0.7622354,0.61334395,0.0411,0.7898159,0.6472999
User 3,0.49545318,0.044319265,0.001221585,0.004280661,0.24464956,0.7864643,0.61295843,0.0412,0.7901151,0.6176358
User 3,0.5096411,0.035806112,9.33E-04,0.003913002,0.22372924,0.77480245,0.61485654,0.0433,0.788639,0.63220346
User 3,0.47817254,0.028155886,4.03E-04,0.002958317,0.16929625,0.7289803,0.60306036,0.0603,0.7976955,0.68453467
User 3,0.47112322,0.022231605,5.31E-04,0.003239558,0.1853467,0.74003446,0.60320115,0.0898,0.7975891,0.672569
User 3,0.48594308,0.033748526,3.40E-04,0.002792616,0.15983447,0.7398529,0.6232147,0.037,0.7820508,0.67276865
User 3,0.47679996,0.03363489,4.54E-04,0.003077618,0.17610613,0.73871154,0.6090182,0.0327,0.7931562,0.6740217
User 3,0.52240014,0.03865986,3.89E-04,0.002922217,0.1672352,0.7168898,0.59067917,0.0349,0.8069065,0.69718647
User 3,0.48564994,0.028685527,3.02E-04,0.002685169,0.15369716,0.69501406,0.5766241,0.0358,0.81700957,0.7189961
User 3,0.4812236,0.031012269,4.01E-04,0.002952406,0.16895875,0.7061869,0.5769077,0.0316,0.81680936,0.70802546
User 3,0.49573946,0.046165008,4.90E-04,0.003156214,0.1805914,0.76019466,0.63094836,0.038,0.77582484,0.6496954
User 3,0.50894535,0.06165685,8.19E-04,0.003750297,0.21446306,0.7649622,0.6100363,0.0337,0.7923735,0.6440752
User 3,0.4874455,0.037526593,5.31E-04,0.003247476,0.18579835,0.7440428,0.60759926,0.0307,0.79424375,0.66813195
User 3,0.47018066,0.039226197,5.20E-04,0.003219761,0.18421726,0.7185712,0.57880855,0.0317,0.8154635,0.6954534
User 3,0.4920318,0.030931124,6.80E-04,0.003517815,0.20121497,0.72062117,0.5672328,0.0528,0.8235575,0.69332904
User 3,0.5557342,0.05387914,4.46E-04,0.00305833,0.1750053,0.7130595,0.5799139,0.0401,0.8146778,0.7011035
User 3,0.4926316,0.046607185,4.54E-04,0.003075017,0.1759577,0.71178204,0.5776498,0.0391,0.8162847,0.7024004
User 3,0.4763066,0.03141842,2.97E-04,0.002670116,0.1528372,0.69250786,0.57448375,0.0665,0.818516,0.72141033
User 3,0.48171937,0.039024796,2.85E-04,0.002635795,0.15087642,0.7322052,0.62140465,0.0274,0.7834898,0.6810841
User 3,0.45233715,0.028439755,3.58E-04,0.00284608,0.16288777,0.7438874,0.62552184,0.0285,0.7802067,0.6683049
User 3,0.49161422,0.0360248,6.39E-04,0.003455004,0.19763406,0.7530983,0.609002,0.0317,0.7931687,0.65790796
User 3,0.4421194,0.024307197,7.63E-04,0.003657233,0.20916086,0.7430466,0.5875819,0.039,0.8091647,0.6692397
User 3,0.45572844,0.03761088,5.96E-04,0.003368606,0.19270746,0.7165014,0.56939286,0.0402,0.82206553,0.69758564
User 3,0.43390977,0.037080232,3.30E-04,0.002765419,0.15828113,0.70416886,0.58331585,0.04,0.8122454,0.7100326
User 3,0.45856228,0.031021222,3.98E-04,0.002944022,0.16848013,0.6990826,0.5691187,0.0476,0.8222554,0.7150409
User 3,0.45182833,0.04334358,3.88E-04,0.00291893,0.16704755,0.70888567,0.58158416,0.0328,0.8134863,0.7053234
User 3,0.43781075,0.028954053,3.45E-04,0.002809077,0.16077462,0.7103277,0.58834887,0.0294,0.8086072,0.70387113
User 3,0.4448392,0.030620161,6.31E-04,0.003433522,0.19640923,0.7261923,0.57780826,0.0369,0.81617254,0.68749166
User 3,0.45407876,0.027348008,6.38E-05,0.001617845,0.09266248,0.59127915,0.6633896,0.1637,0.74827415,0.806467
User 3,0.4443415,0.024479773,7.32E-04,0.003605446,0.20620972,0.5811847,0.73574126,0.0644,0.6772627,0.8137717
User 3,0.44287968,0.022575768,7.00E-04,0.003553573,0.20325322,0.5880632,0.73945934,0.0665,0.67320126,0.808815
User 3,0.4392816,0.028728817,7.34E-04,0.003611421,0.20655023,0.5764665,0.73204356,0.056,0.6812578,0.8171208
User 3,0.4289923,0.03248986,7.22E-04,0.003589759,0.20531568,0.5793924,0.7336385,0.0495,0.6795399,0.81504875
User 3,0.47676933,0.09868161,6.85E-04,0.003525739,0.20166667,0.5851691,0.73597014,0.058,0.677014,0.8109113
User 3,0.43643847,0.054815955,7.91E-04,0.003701097,0.21166015,0.58503306,0.74262273,0.0538,0.66971004,0.8110094
User 3,0.45046505,0.040723987,9.02E-04,0.003866676,0.22109139,0.5763264,0.74181336,0.0526,0.6706064,0.8172196
User 3,0.44565904,0.034791075,7.20E-04,0.003587034,0.2051604,0.5779984,0.73236966,0.0538,0.68090725,0.8160379
User 3,0.4234,0.02902196,7.73E-04,0.003671614,0.2099803,0.579357,0.73678815,0.0801,0.6761237,0.81507385
User 3,0.42172605,0.037434097,1.01E-04,0.001862314,0.10665214,0.6258133,0.7053215,0.0559,0.7088876,0.7799729
User 3,0.4737245,0.033380553,0.001087121,0.004115189,0.23523714,0.73311615,0.553957,0.0538,0.8325453,0.6801035
User 3,0.48894465,0.019358756,0.00146481,0.004543761,0.25960374,0.7616928,0.5692418,0.1775,0.82217014,0.6479383
User 3,0.4951301,0.025035962,8.90E-04,0.003849068,0.2200887,0.75824,0.5972548,0.0454,0.80205154,0.6519756
User 3,0.48106152,0.052266404,1.31E-06,1.50E-04,0.008620628,0.592356,0.5992794,0.1265,0.80054,0.80567634
User 4,0.5591848,0.059109874,0.024872156,0.011753224,0.6607579,0.94675773,0.5392962,0.1458,0.8421162,0.32194683
User 4,0.6194837,0.05701992,0.009772264,0.008579467,0.486633,0.9058909,0.59872735,0.0814,0.8009529,0.42351118
User 4,0.6170025,0.058883984,0.010254825,0.008722083,0.49455458,0.92914116,0.6383437,0.0771,0.7697515,0.36972517
User 4,0.6402564,0.055259027,0.013594423,0.009586577,0.54239166,0.9278086,0.5965734,0.1099,0.80255854,0.37305656
User 4,0.61252004,0.055658724,0.001852317,0.004920051,0.28096566,0.7994831,0.6008277,0.0538,0.7993786,0.6006886
User 4,0.61689025,0.047877356,0.006391609,0.007438927,0.42300025,0.8959635,0.6321903,0.114,0.7748132,0.44412765
User 4,0.6248586,0.043059114,0.004877581,0.006795766,0.38691372,0.86860573,0.61549413,0.077,0.7881415,0.4955039
User 4,0.5324675,0.046834942,0.011115118,0.008958327,0.5076586,0.92730904,0.6240256,0.0855,0.7814039,0.37429658
User 4,0.49880153,0.038599156,0.006034326,0.00729753,0.41507864,0.8739151,0.60126364,0.0876,0.7990507,0.48607868
User 4,0.5880711,0.12145798,0.002780248,0.005629368,0.32114276,0.77988964,0.5412731,0.1881,0.84084684,0.625917
User 4,0.505373,0.068496846,0.004467766,0.006599042,0.3758491,0.8330465,0.56999093,0.0696,0.821651,0.55320305
User 4,0.5058088,0.07406665,7.90E-04,0.003700185,0.2116082,0.7397708,0.58162487,0.0411,0.81345713,0.6728589
User 4,0.48930675,0.054842666,0.006101795,0.007325082,0.41662276,0.85457426,0.5687902,0.0728,0.82248265,0.5193292
User 4,0.5135062,0.04821987,0.012867925,0.009410612,0.53268063,0.9015249,0.5514423,0.0929,0.834213,0.43272722
User 4,0.47970122,0.038946655,0.011989952,0.00919152,0.5205705,0.56795484,0.9046911,0.0613,0.42606807,0.82305974
User 4,0.46689758,0.026118282,0.008175967,0.008081094,0.45888782,0.6478738,0.91989106,0.0994,0.39217404,0.76174766
User 4,0.4682767,0.023541035,0.007813598,0.007959358,0.45209613,0.6186373,0.9014228,0.0825,0.43293983,0.78567666
User 4,0.47782904,0.027576564,0.005545165,0.007094948,0.4037173,0.6238586,0.882043,0.0888,0.47116894,0.78153723
User 4,0.48194075,0.03956317,0.01069983,0.008847022,0.50148755,0.5783858,0.90168273,0.075,0.43239823,0.81576335
User 4,0.48567155,0.036141388,0.010606544,0.008819972,0.4999871,0.60868955,0.91670525,0.095,0.39956412,0.7934085
User 4,0.48871422,0.019967528,0.004940155,0.006824837,0.38854775,0.6340058,0.8808982,0.1003,0.47330576,0.7733283
User 4,0.4918338,0.039173763,0.008219328,0.008100935,0.45999423,0.6016329,0.89556223,0.0961,0.44493628,0.79877275
User 4,0.4955908,0.02829672,0.007269559,0.007769138,0.44147274,0.63139683,0.90376776,0.0866,0.42802322,0.7754599
User 4,0.5347159,0.071513966,0.00989421,0.008618789,0.4888179,0.9018771,0.5893669,0.0497,0.8078655,0.4319927
User 4,0.5084429,0.04947396,0.013088088,0.009467897,0.5358435,0.9072845,0.5599374,0.0654,0.8285349,0.42051739
User 4,0.4861903,0.038854036,0.015386923,0.009995582,0.5649099,0.9227579,0.56668097,0.0717,0.8239373,0.38538015
User 4,0.48961216,0.05008882,0.016390428,0.010210714,0.5767234,0.92654014,0.56470716,0.0685,0.82529134,0.37619585
User 4,0.4974687,0.044528555,0.006045023,0.007301756,0.41531548,0.8980341,0.6418593,0.0792,0.76682246,0.43992585
